iso3,year,population,region,gdp_pc_ppp,gdp_pc_growth_5y_pct,gdp_growth_pct,gdp_growth_3y_avg_pct,urban_pct,urban_pct_change_5y,gfcf_pct_gdp,gfcf_pct_gdp_change_3y,coal_prod_kwh_per_capita,res_copper,res_ironore,res_gold,copper_ratio_lag1,ironore_ratio_lag1,coal_ratio_lag1,gold_ratio_lag1,copper_ratio_change_3y
USA,2006,298730208.0,北米,60684.33998,1.97749,2.78454,3.37195,80.37131,1.06268,23.03817,1.41557,22171.90569,1,1,1,0.63568,0.68044,0.68388,0.48244,0.32337
USA,2007,301844223.0,北米,61314.45208,2.03352,2.00386,2.75732,80.51532,0.96921,22.32301,0.19528,21669.4192,1,1,1,1.13271,0.70799,0.68766,0.63945,0.79404
USA,2008,304970325.0,北米,60806.22387,1.47792,0.11359,1.634,80.62197,0.84463,21.23547,-1.69917,21774.70874,1,1,1,1.13029,1.18365,0.86776,0.69464,0.61962
USA,2009,308023452.0,北米,58722.49677,0.1999,-2.5765,-0.15302,80.68504,0.68894,18.81014,-4.22804,19545.33644,1,1,1,1.02497,1.39302,1.55668,0.80693,0.38929
USA,2010,311062785.0,北米,59797.07365,0.06188,2.69519,0.07743,80.69977,0.50362,18.31394,-4.00908,19725.3683,1,1,1,0.80904,0.76125,0.93829,0.96013,-0.32368
USA,2011,314105075.0,北米,60253.20358,-0.1425,1.56441,0.56103,80.69576,0.32445,18.73698,-2.49849,19696.68589,1,1,1,1.14181,1.33976,1.24685,1.16567,0.01152
USA,2012,317115349.0,北米,61142.3637,-0.0562,2.28911,2.1829,80.68375,0.16843,19.51261,0.70247,18153.67821,1,1,1,1.20469,1.38751,1.37783,1.34456,0.17972
USA,2013,320110752.0,北米,61966.66214,0.3788,2.11783,1.99045,80.66089,0.03892,19.75443,1.44049,17396.2073,1,1,1,1.09453,1.07071,1.10076,1.44162,0.28549
USA,2014,323115377.0,北米,63026.87792,1.42482,2.52382,2.31025,80.62422,-0.06081,20.41964,1.68266,17479.50238,1,1,1,1.0124,1.13223,0.96977,1.22371,-0.12941
USA,2015,326126496.0,北米,64367.71889,1.48401,2.94555,2.52907,80.5708,-0.12898,20.64928,1.13668,15320.76376,1,1,1,0.96072,0.82277,0.81612,1.11238,-0.24397
USA,2016,329179423.0,北米,65025.9856,1.53631,1.81945,2.42961,80.49766,-0.19809,20.6802,0.92578,12405.31672,1,1,1,0.85313,0.52433,0.75819,1.12856,-0.24139
USA,2017,332204657.0,北米,66164.032,1.59117,2.45762,2.40754,80.40187,-0.28188,20.98917,0.56952,13095.47867,1,1,1,0.78449,0.57025,0.88539,1.26368,-0.22791
USA,2018,335056492.0,北米,67728.44249,1.7941,2.96651,2.41453,80.28046,-0.38043,21.296,0.64672,12766.35762,1,1,1,0.96103,0.67769,1.1461,1.23037,0.0003
USA,2019,337790069.0,北米,69121.458,1.86322,2.58383,2.66932,80.13048,-0.49374,21.33111,0.65091,11750.06125,1,1,1,0.97148,0.62902,1.32368,1.18565,0.11835
USA,2020,339436156.0,北米,67406.83113,0.92695,-2.08138,1.15632,79.99745,-0.57335,21.58028,0.59111,8779.15316,1,1,1,0.91557,0.86593,0.98615,1.33219,0.13108
USA,2021,340161438.0,北米,71441.23198,1.89958,6.15202,2.21816,80.00748,-0.49019,21.29314,-0.00286,9491.3992,1,1,1,0.95557,1.02204,0.78212,1.72043,-0.00546
USA,2022,341534041.0,北米,72828.74309,1.93801,2.52421,2.19829,80.0325,-0.36937,21.33121,0.0001,9817.57482,1,1,1,1.29046,1.35721,1.58942,1.56532,0.31898
USA,2023,343477330.0,北米,74351.67182,1.88352,2.93436,3.8702,80.07156,-0.2089,21.37703,-0.20325,9526.13379,1,1,1,1.13832,0.94858,3.69899,1.45875,0.22275
USA,2024,345426566.0,北米,75698.17734,1.8344,2.79319,2.75059,80.12478,-0.0057,21.34983,0.05669,8533.91514,1,1,1,1.12756,0.97062,1.9068,1.62052,0.17199
USA,2025,347275809.0,北米,76931.3107,2.67858,2.16138,2.62964,80.19217,0.19472,21.34983,0.01862,8488.47205,1,1,1,1.20363,0.87236,1.48992,1.97355,-0.08683
CAN,2006,32759174.0,北米,53195.76086,1.75071,2.63794,2.98025,80.21907,1.37759,22.88474,2.87238,12347.19777,1,1,2,0.63568,0.68044,0.68388,0.48244,0.32337
CAN,2007,33092171.0,北米,53761.8408,1.58564,2.0499,2.63277,80.44256,1.34354,23.339,2.46441,12536.7417,1,1,2,1.13271,0.70799,0.68766,0.63945,0.79404
CAN,2008,33449088.0,北米,53711.65803,1.38583,0.99541,1.89442,80.66289,1.27151,23.46896,1.63172,12370.26253,1,1,2,1.13029,1.18365,0.86776,0.69464,0.61962
CAN,2009,33826370.0,北米,51552.40203,0.13311,-2.91509,0.04341,80.85918,1.16688,22.30693,-0.57782,11390.25559,1,1,2,1.02497,1.39302,1.55668,0.80693,0.38929
CAN,2010,34196900.0,北米,52558.42006,0.077,3.09081,0.39038,81.01209,1.03603,23.46115,0.12216,11994.596,1,1,2,0.80904,0.76125,0.93829,0.96013,-0.32368
CAN,2011,34555449.0,北米,53681.10848,0.18181,3.13719,1.1043,81.10314,0.88408,23.51038,0.04142,11877.11379,1,1,2,1.14181,1.33976,1.24685,1.16567,0.01152
CAN,2012,34922513.0,北米,54034.78217,0.10133,1.75566,2.66122,81.15135,0.70879,24.49428,2.18735,11856.33462,1,1,2,1.20469,1.38751,1.37783,1.34456,0.17972
CAN,2013,35293421.0,北米,54712.15686,0.3698,2.32581,2.40622,81.18344,0.52055,24.18739,0.72624,11884.96292,1,1,2,1.09453,1.07071,1.10076,1.44162,0.28549
CAN,2014,35634265.0,北米,55723.46157,1.56822,2.87347,2.31831,81.21118,0.352,24.3893,0.87893,11692.56613,1,1,2,1.0124,1.13223,0.96977,1.22371,-0.12941
CAN,2015,35962236.0,北米,55660.84558,1.15364,0.64997,1.94975,81.24657,0.23448,23.85056,-0.64372,10432.94416,1,1,2,0.96072,0.82277,0.81612,1.11238,-0.24397
CAN,2016,36353345.0,北米,55606.13299,0.70714,1.03855,1.52066,81.3023,0.19916,22.77235,-1.41504,10469.57302,1,1,2,0.85313,0.52433,0.75819,1.12856,-0.24139
CAN,2017,36808498.0,北米,56612.30622,0.93633,3.03383,1.57412,81.40189,0.25055,22.69628,-1.69303,10039.47512,1,1,2,0.78449,0.57025,0.88539,1.26368,-0.22791
CAN,2018,37294996.0,北米,57337.46829,0.94177,2.74296,2.27178,81.55003,0.36659,22.67607,-1.17449,9126.10367,1,1,2,0.96103,0.67769,1.1461,1.23037,0.0003
CAN,2019,37782934.0,北米,57583.82307,0.65897,1.90843,2.56174,81.73637,0.52518,22.57993,-0.19243,8856.03537,1,1,2,0.97148,0.62902,1.32368,1.18565,0.11835
CAN,2020,38171903.0,北米,54092.85769,-0.56987,-5.03823,-0.12895,81.95099,0.70442,23.18421,0.48793,8342.83792,1,1,2,0.91557,0.86593,0.98615,1.33219,0.13108
CAN,2021,38454058.0,北米,56995.0952,0.49465,5.95053,0.94024,82.17793,0.87563,23.78933,1.11326,8738.92165,1,1,2,0.95557,1.02204,0.78212,1.72043,-0.00546
CAN,2022,38821259.0,北米,58583.12999,0.68676,4.69542,1.86924,82.35009,0.9482,23.08271,0.50278,8699.12539,1,1,2,1.29046,1.35721,1.58942,1.56532,0.31898
CAN,2023,39299098.0,北米,58088.37781,0.26056,1.95309,4.19968,82.52506,0.97502,23.04039,-0.14381,8971.09649,1,1,2,1.13832,0.94858,3.69899,1.45875,0.22275
CAN,2024,39742429.0,北米,57534.09152,-0.01728,2.04627,2.89826,82.70026,0.96389,22.91016,-0.87917,7991.4592,1,1,2,1.12756,0.97062,1.9068,1.62052,0.17199
CAN,2025,40126728.0,北米,57989.57847,1.40095,1.74269,1.91401,82.8757,0.92471,22.90233,-0.18038,7914.92394,1,1,2,1.20363,0.87236,1.48992,1.97355,-0.08683
BRA,2006,186653099.0,中南米,15657.47957,2.23951,3.96199,4.30803,83.26721,1.67117,17.2103,0.60554,177.02358,1,3,1,0.63568,0.68044,0.68388,0.48244,0.32337
BRA,2007,188552311.0,中南米,16440.58374,2.87825,6.06987,4.41133,83.53826,1.54391,17.99576,0.67553,180.39556,1,3,1,1.13271,0.70799,0.68766,0.63945,0.79404
BRA,2008,190367297.0,中南米,17113.36798,3.71631,5.0942,5.04202,83.80361,1.44957,19.38533,2.32915,198.91022,1,3,1,1.13029,1.18365,0.86776,0.69464,0.61962
BRA,2009,192079958.0,中南米,16939.44078,2.58336,-0.12581,3.67942,84.06984,1.38816,19.10196,1.89166,184.31387,1,3,1,1.02497,1.39302,1.55668,0.80693,0.38929
BRA,2010,193701931.0,中南米,18062.15811,3.48209,7.52823,4.16554,84.34385,1.35997,20.53467,2.53891,164.09749,1,3,1,0.80904,0.76125,0.93829,0.96013,-0.32368
BRA,2011,195284736.0,中南米,18627.81045,3.53519,3.97442,3.79228,84.62258,1.35537,20.60896,1.22363,162.89548,1,3,1,1.14181,1.33976,1.24685,1.16567,0.01152
BRA,2012,196876113.0,中南米,18832.21955,2.75355,1.92118,4.47461,84.89739,1.35913,20.71671,1.61475,172.43331,1,3,1,1.20469,1.38751,1.37783,1.34456,0.17972
BRA,2013,198478290.0,中南米,19241.50598,2.37189,3.00482,2.96681,85.16766,1.36405,20.91192,0.37725,212.44137,1,3,1,1.09453,1.07071,1.10076,1.44162,0.28549
BRA,2014,200085126.0,中南米,19183.17274,2.51898,0.50396,1.80998,85.43314,1.3633,19.87303,-0.73594,209.04602,1,3,1,1.0124,1.13223,0.96977,1.22371,-0.12941
BRA,2015,201675534.0,中南米,18357.06906,0.32444,-3.54576,-0.01233,85.69357,1.34972,17.83581,-2.88091,167.59594,1,3,1,0.96072,0.82277,0.81612,1.11238,-0.24397
BRA,2016,203218108.0,中南米,17620.92724,-1.10522,-3.27592,-2.10591,85.9487,1.32613,15.52433,-5.38759,153.27374,1,3,1,0.85313,0.52433,0.75819,1.12856,-0.24139
BRA,2017,204703440.0,中南米,17724.47996,-1.20513,1.32287,-1.83294,86.19829,1.3009,14.55899,-5.31404,123.7351,1,3,1,0.78449,0.57025,0.88539,1.26368,-0.22791
BRA,2018,206107265.0,中南米,17917.74921,-1.41545,1.78367,-0.05646,86.44207,1.27441,15.09691,-2.7389,133.17823,1,3,1,0.96103,0.67769,1.1461,1.23037,0.0003
BRA,2019,207455459.0,中南米,18018.62092,-1.24474,1.22078,1.44244,86.6798,1.24666,15.47117,-0.05316,121.20192,1,3,1,0.97148,0.62902,1.32368,1.18565,0.11835
BRA,2020,208660845.0,中南米,17327.51572,-1.14774,-3.27676,-0.09077,86.91122,1.21765,16.56102,2.00204,133.80086,1,3,1,0.91557,0.86593,0.98615,1.33219,0.13108
BRA,2021,209550291.0,中南米,18075.706,0.51093,4.7626,0.90221,87.13608,1.18737,17.91785,2.82094,161.25485,1,3,1,0.95557,1.02204,0.78212,1.72043,-0.00546
BRA,2022,210306411.0,中南米,18554.04618,0.91902,3.01669,1.50085,87.34956,1.15127,17.8004,2.32923,144.0327,1,3,1,1.29046,1.35721,1.58942,1.56532,0.31898
BRA,2023,211140731.0,中南米,19079.81221,1.26471,3.24166,3.67365,87.61597,1.1739,16.41098,-0.15005,142.88101,1,3,1,1.13832,0.94858,3.69899,1.45875,0.22275
BRA,2024,211998565.0,中南米,19652.3655,1.75099,3.41932,3.22589,87.89585,1.21606,16.90936,-1.00849,140.66605,1,3,1,1.12756,0.97062,1.9068,1.62052,0.17199
BRA,2025,212812397.0,中南米,20024.69683,2.93568,2.28575,2.98224,88.1773,1.26608,16.83903,-0.96138,140.12811,1,3,1,1.20363,0.87236,1.48992,1.97355,-0.08683
MEX,2006,107253666.0,中南米,20965.82561,0.86892,4.80501,3.49457,76.49825,1.20749,21.67995,1.57591,733.96093,1,0,1,0.63568,0.68044,0.68388,0.48244,0.32337
MEX,2007,108774356.0,中南米,21102.26883,1.3387,2.07786,2.99871,76.50473,0.82066,22.35488,1.57397,780.91016,1,0,1,1.13271,0.70799,0.68766,0.63945,0.79404
MEX,2008,110374286.0,中南米,20992.56027,1.2776,0.94333,2.60874,76.50904,0.46287,23.55917,2.84882,729.37278,1,0,1,1.13029,1.18365,0.86776,0.69464,0.61962
MEX,2009,111999720.0,中南米,19385.54373,-0.7481,-6.29525,-1.09135,76.51439,0.18695,22.77439,1.09444,631.61765,1,0,1,1.02497,1.39302,1.55668,0.80693,0.38929
MEX,2010,113623898.0,中南米,20058.38549,-0.21682,4.97133,-0.12686,76.52444,0.04958,22.5531,0.19822,749.27019,1,0,1,0.80904,0.76125,0.93829,0.96013,-0.32368
MEX,2011,115243503.0,中南米,20457.60017,-0.48958,3.44405,0.70671,76.56678,0.06853,23.47207,-0.08711,945.53703,1,0,1,1.14181,1.33976,1.24685,1.16567,0.01152
MEX,2012,116818208.0,中南米,20898.93572,-0.19346,3.55321,3.98953,76.65852,0.15379,23.68821,0.91382,739.05431,1,0,1,1.20469,1.38751,1.37783,1.34456,0.17972
MEX,2013,118343572.0,中南米,20805.34804,-0.179,0.8521,2.61645,76.79558,0.28653,21.99019,-0.56291,703.87431,1,0,1,1.09453,1.07071,1.10076,1.44162,0.28549
MEX,2014,119784265.0,中南米,21069.76617,1.68019,2.50376,2.30303,76.97414,0.45974,21.67131,-1.80076,704.34126,1,0,1,1.0124,1.13223,0.96977,1.22371,-0.12941
MEX,2015,121072310.0,中南米,21408.92832,1.31174,2.70232,2.0194,77.19039,0.66594,23.16418,-0.52402,660.04357,1,0,1,0.96072,0.82277,0.81612,1.11238,-0.24397
MEX,2016,122251344.0,中南米,21578.26335,1.07235,1.77249,2.32619,77.44051,0.87373,23.72772,1.73753,577.50694,1,0,1,0.85313,0.52433,0.75819,1.12856,-0.24139
MEX,2017,123400052.0,中南米,21777.52251,0.827,1.87173,2.11552,77.72069,1.06217,23.22554,1.55423,693.85708,1,0,1,0.78449,0.57025,0.88539,1.26368,-0.22791
MEX,2018,124573713.0,中南米,21997.77302,1.12086,1.97208,1.8721,78.02712,1.23155,23.04747,-0.11671,623.41403,1,0,1,0.96103,0.67769,1.1461,1.23037,0.0003
MEX,2019,125762978.0,中南米,21704.18595,0.59508,-0.39269,1.15037,78.35598,1.38185,21.66597,-2.06175,509.02898,1,0,1,0.97148,0.62902,1.32368,1.18565,0.11835
MEX,2020,126799053.0,中南米,19728.48178,-1.6216,-8.35403,-2.25821,78.67796,1.48758,20.10753,-3.11801,421.2492,1,0,1,0.91557,0.86593,0.98615,1.33219,0.13108
MEX,2021,127648151.0,中南米,20782.58774,-0.7486,6.04848,-0.89941,78.9324,1.49189,21.30973,-1.73774,299.34629,1,0,1,0.95557,1.02204,0.78212,1.72043,-0.00546
MEX,2022,128613116.0,中南米,21391.85737,-0.35672,3.70976,0.46807,79.19968,1.47899,22.42376,0.75778,297.16254,1,0,1,1.29046,1.35721,1.58942,1.56532,0.31898
MEX,2023,129739761.0,中南米,21864.92361,-0.12108,3.1068,4.28835,79.47349,1.44637,23.27738,3.16985,276.98525,1,0,1,1.13832,0.94858,3.69899,1.45875,0.22275
MEX,2024,130861001.0,中南米,21970.35204,0.24407,1.35058,2.72238,79.75388,1.3979,23.76231,2.45257,274.0083,1,0,1,1.12756,0.97062,1.9068,1.62052,0.17199
MEX,2025,131946897.0,中南米,21911.92928,2.12155,0.56168,1.67302,80.04089,1.36293,22.40576,-0.01799,271.75326,1,0,1,1.20363,0.87236,1.48992,1.97355,-0.08683
CHL,2006,16509195.0,中南米,21973.73829,4.21587,6.04999,6.1871,86.81251,0.32188,21.06471,-1.02492,209.27731,3,1,0,0.63568,0.68044,0.68388,0.48244,0.32337
CHL,2007,16671571.0,中南米,22884.29971,4.63598,5.16823,5.68509,86.84451,0.2331,21.97984,0.58126,74.73801,3,1,0,1.13271,0.70799,0.68766,0.63945,0.79404
CHL,2008,16838987.0,中南米,23515.34732,4.45859,3.78939,5.00254,86.87658,0.19728,26.88107,3.51227,203.04072,3,1,0,1.13029,1.18365,0.86776,0.69464,0.61962
CHL,2009,17009730.0,中南米,23019.02995,2.88596,-1.11804,2.6132,86.91249,0.17881,24.12032,3.05561,191.65501,3,1,0,1.02497,1.39302,1.55668,0.80693,0.38929
CHL,2010,17181463.0,中南米,24122.47879,2.88631,5.85165,2.841,86.95601,0.17919,23.01546,1.03562,184.67578,3,1,0,0.80904,0.76125,0.93829,0.96013,-0.32368
CHL,2011,17351810.0,中南米,25372.27415,2.91794,6.2239,3.6525,87.01092,0.1984,24.72039,-2.16067,193.17869,3,1,0,1.14181,1.33976,1.24685,1.16567,0.01152
CHL,2012,17519116.0,中南米,26676.81102,3.11439,6.15534,6.07696,87.08249,0.23799,26.75266,2.63235,208.34385,3,1,0,1.20469,1.38751,1.37783,1.34456,0.17972
CHL,2013,17687006.0,中南米,27297.81851,3.02801,3.30851,5.22925,87.18278,0.3062,26.34868,3.33322,877.53688,3,1,0,1.09453,1.07071,1.10076,1.44162,0.28549
CHL,2014,17864192.0,中南米,27511.561,3.63003,1.79265,3.75217,87.31337,0.40088,25.47354,0.75315,1189.64239,3,1,0,1.0124,1.13223,0.96977,1.22371,-0.12941
CHL,2015,18047630.0,中南米,27817.95848,2.89178,2.15194,2.4177,87.46533,0.50932,25.47037,-1.28229,934.36091,3,1,0,0.96072,0.82277,0.81612,1.11238,-0.24397
CHL,2016,18267225.0,中南米,27965.34735,1.96524,1.75304,1.89921,87.63063,0.61971,24.1292,-2.21949,739.79491,3,1,0,0.85313,0.52433,0.75819,1.12856,-0.24139
CHL,2017,18558868.0,中南米,27899.59798,0.90038,1.3577,1.75423,87.80003,0.71754,22.25766,-3.21588,728.16941,3,1,0,0.78449,0.57025,0.88539,1.26368,-0.22791
CHL,2018,18893185.0,中南米,28499.4064,0.86525,3.99003,2.36692,87.96205,0.77927,23.04979,-2.42058,715.28437,3,1,0,0.96103,0.67769,1.1461,1.23037,0.0003
CHL,2019,19197748.0,中南米,28227.97905,0.51547,0.64422,1.99732,88.12737,0.814,24.54762,0.41843,703.93673,3,1,0,0.97148,0.62902,1.32368,1.18565,0.11835
CHL,2020,19370621.0,中南米,26258.40386,-1.14728,-6.1397,-0.50181,88.29535,0.83002,22.56054,0.30288,697.65445,3,1,0,0.91557,0.86593,0.98615,1.33219,0.13108
CHL,2021,19456323.0,中南米,29106.63565,0.80321,11.3374,1.94731,88.46605,0.83542,23.31217,0.26238,694.5814,3,1,0,0.95557,1.02204,0.78212,1.72043,-0.00546
CHL,2022,19553033.0,中南米,29560.45138,1.16322,2.06392,2.42054,88.63954,0.83951,25.65405,1.10643,691.14597,3,1,0,1.29046,1.35721,1.58942,1.56532,0.31898
CHL,2023,19658833.0,中南米,29600.41886,0.76099,0.67702,4.69278,88.81586,0.85381,24.39753,1.83699,687.42636,3,1,0,1.13832,0.94858,3.69899,1.45875,0.22275
CHL,2024,19764774.0,中南米,30267.64409,1.40509,2.80513,1.84869,88.99509,0.86772,23.6573,0.34513,683.74169,3,1,0,1.12756,0.97062,1.9068,1.62052,0.17199
CHL,2025,19859919.0,中南米,30863.42232,3.2845,2.45925,1.98047,89.17728,0.88193,24.08697,-1.56709,680.46602,3,1,0,1.20363,0.87236,1.48992,1.97355,-0.08683
PER,2006,28324488.0,中南米,9546.6253,4.63711,7.5289,6.25739,75.27667,2.12009,17.78614,0.86507,29.86815,3,1,2,0.63568,0.68044,0.68388,0.48244,0.32337
PER,2007,28530704.0,中南米,10284.96722,5.33686,8.51839,7.44412,75.76153,2.21146,19.98542,3.19687,31.01921,3,1,2,1.13271,0.70799,0.68766,0.63945,0.79404
PER,2008,28719038.0,中南米,11150.02622,6.40841,9.12657,8.39129,76.27449,2.31861,23.42658,6.3645,39.06816,3,1,2,1.13029,1.18365,0.86776,0.69464,0.61962
PER,2009,28896819.0,中南米,11202.86544,5.69021,1.09582,6.24693,76.82215,2.4452,22.13863,4.35249,33.36007,3,1,2,1.02497,1.39302,1.55668,0.80693,0.38929
PER,2010,29086021.0,中南米,12057.3913,6.14468,8.33246,6.18495,77.40209,2.58586,23.51338,3.52796,51.88059,3,1,2,0.80904,0.76125,0.93829,0.96013,-0.32368
PER,2011,29304083.0,中南米,12724.8832,5.91581,6.32719,5.25183,78.01182,2.73515,23.34853,-0.07805,70.12675,3,1,2,1.14181,1.33976,1.24685,1.16567,0.01152
PER,2012,29550367.0,中南米,13393.59239,5.42384,6.13972,6.93313,78.64881,2.88728,25.04453,2.90589,93.87362,3,1,2,1.20469,1.38751,1.37783,1.34456,0.17972
PER,2013,29817908.0,中南米,14050.24203,4.73253,5.85252,6.10648,79.31055,3.03606,25.3008,1.78742,85.0831,3,1,2,1.09453,1.07071,1.10076,1.44162,0.28549
PER,2014,30115825.0,中南米,14242.64448,4.91856,2.38216,4.79147,79.99455,3.1724,24.54052,1.19198,86.39976,3,1,2,1.0124,1.13223,0.96977,1.22371,-0.12941
PER,2015,30457598.0,中南米,14540.83132,3.81669,3.25224,3.82897,80.69828,3.29618,23.08857,-1.95596,117.11363,3,1,2,0.96072,0.82277,0.81612,1.11238,-0.24397
PER,2016,30866497.0,中南米,14915.43663,3.22774,3.95332,3.19591,81.41924,3.40742,21.44695,-3.85385,115.98336,3,1,2,0.85313,0.52433,0.75819,1.12856,-0.24139
PER,2017,31324639.0,中南米,15067.48928,2.38321,2.51884,3.24147,82.19317,3.54436,20.6076,-3.93292,114.28703,3,1,2,0.78449,0.57025,0.88539,1.26368,-0.22791
PER,2018,31897590.0,中南米,15384.18461,1.83056,3.96935,3.4805,82.68549,3.37494,20.92325,-2.16532,112.23418,3,1,2,0.96103,0.67769,1.1461,1.23037,0.0003
PER,2019,32449302.0,中南米,15461.45726,1.65575,2.24063,2.90961,83.1033,3.10875,20.97157,-0.47538,110.32595,3,1,2,0.97148,0.62902,1.32368,1.18565,0.11835
PER,2020,32838577.0,中南米,13607.76407,-1.31764,-10.93331,-1.57444,83.52674,2.82847,19.94147,-0.66613,109.01812,3,1,2,0.91557,0.86593,0.98615,1.33219,0.13108
PER,2021,33155883.0,中南米,15285.77069,0.49172,13.41665,1.57466,83.94801,2.52878,23.08268,2.15942,107.9748,3,1,2,0.95557,1.02204,0.78212,1.72043,-0.00546
PER,2022,33475436.0,中南米,15566.52426,0.65379,2.8182,1.76718,84.36636,2.17319,23.27122,2.29965,106.94409,3,1,2,1.29046,1.35721,1.58942,1.56532,0.31898
PER,2023,33845616.0,中南米,15342.27414,-0.05454,-0.3507,5.29472,84.78103,2.09553,21.1096,1.16813,105.77441,3,1,2,1.13832,0.94858,3.69899,1.45875,0.22275
PER,2024,34217850.0,中南米,15708.83294,0.31796,3.51527,1.99426,85.19127,2.08797,20.59845,-2.48423,104.62376,3,1,2,1.12756,0.97062,1.9068,1.62052,0.17199
PER,2025,34576673.0,中南米,16079.12474,3.39395,3.43056,2.19838,85.59635,2.0696,20.51533,-2.75589,103.53801,3,1,2,1.20363,0.87236,1.48992,1.97355,-0.08683
COL,2006,42691081.0,中南米,12636.62466,3.14616,6.71687,5.62622,76.16192,1.36808,22.57759,4.46784,12386.75591,0,0,1,0.63568,0.68044,0.68388,0.48244,0.32337
COL,2007,43235374.0,中南米,13318.30331,4.04095,6.73819,6.09461,76.3144,1.12196,24.07738,5.24562,12916.41423,0,0,1,1.13271,0.70799,0.68766,0.63945,0.79404
COL,2008,43758805.0,中南米,13591.0609,3.97687,3.28345,5.5795,76.45968,0.92549,21.91378,0.95763,13419.12788,0,0,1,1.13029,1.18365,0.86776,0.69464,0.61962
COL,2009,44271543.0,中南米,13586.75184,3.1982,1.13965,3.72043,76.59641,0.78836,22.64671,0.06911,13138.34939,0,0,1,1.02497,1.39302,1.55668,0.80693,0.38929
COL,2010,44777325.0,中南米,14037.06427,3.18686,4.49466,2.97258,76.7233,0.71836,22.04297,-2.0344,13265.19617,0,0,1,0.80904,0.76125,0.93829,0.96013,-0.32368
COL,2011,45259614.0,中南米,14852.36995,3.28397,6.94789,4.19407,76.839,0.67708,21.91583,0.00204,15145.46721,0,0,1,1.14181,1.33976,1.24685,1.16567,0.01152
COL,2012,45715807.0,中南米,15279.479,2.78552,3.91264,5.1184,76.94221,0.62781,21.12521,-1.5215,15557.22291,0,0,1,1.20469,1.38751,1.37783,1.34456,0.17972
COL,2013,46151583.0,中南米,15912.24713,3.20379,5.13399,5.33151,77.0316,0.57192,21.3384,-0.70458,14799.57903,0,0,1,1.09453,1.07071,1.10076,1.44162,0.28549
COL,2014,46565426.0,中南米,16480.36315,3.93701,4.49903,4.51522,77.10584,0.50943,22.67051,0.75468,15196.79,0,0,1,1.0124,1.13223,0.96977,1.22371,-0.12941
COL,2015,46969938.0,中南米,16821.38014,3.68527,2.9559,4.19631,77.16363,0.44033,23.37478,2.24957,14746.49594,0,0,1,0.96072,0.82277,0.81612,1.11238,-0.24397
COL,2016,47437513.0,中南米,17003.24437,2.74181,2.08738,3.18077,77.20363,0.36462,22.12966,0.79126,15409.51356,0,0,1,0.85313,0.52433,0.75819,1.12856,-0.24139
COL,2017,48131076.0,中南米,16986.03342,2.1402,1.35936,2.13421,77.22452,0.28231,21.72279,-0.94772,15237.26584,0,0,1,0.78449,0.57025,0.88539,1.26368,-0.22791
COL,2018,49024463.0,中南米,17104.13135,1.4551,2.56432,2.00369,77.28048,0.24888,21.22787,-2.14691,14324.05287,0,0,1,0.96103,0.67769,1.1461,1.23037,0.0003
COL,2019,49907987.0,中南米,17336.7716,1.01835,3.18686,2.37018,77.45955,0.35371,21.26911,-0.86055,14166.51006,0,0,1,0.97148,0.62902,1.32368,1.18565,0.11835
COL,2020,50629997.0,中南米,15861.49993,-1.16824,-7.18591,-0.47824,77.63825,0.47463,18.36208,-3.36072,8962.53263,0,0,1,0.91557,0.86593,0.98615,1.33219,0.13108
COL,2021,51188174.0,中南米,17383.09017,0.44285,10.8012,2.26738,77.83396,0.63033,18.98973,-2.23814,9941.67129,0,0,1,0.95557,1.02204,0.78212,1.72043,-0.00546
COL,2022,51737944.0,中南米,18458.72095,1.67681,7.32828,3.64785,78.04646,0.82194,19.07049,-2.19862,10314.71216,0,0,1,1.29046,1.35721,1.58942,1.56532,0.31898
COL,2023,52321152.0,中南米,18406.62423,1.47864,0.84182,6.32377,78.27557,0.99509,16.42408,-1.938,10382.97093,0,0,1,1.13832,0.94858,3.69899,1.45875,0.22275
COL,2024,52886360.0,中南米,18481.83749,1.28739,1.49331,3.22113,78.52108,1.06153,16.21645,-2.77328,7967.85787,0,0,1,1.12756,0.97062,1.9068,1.62052,0.17199
COL,2025,53425629.0,中南米,18778.64826,3.43417,2.64202,1.65905,78.78279,1.14454,16.01013,-3.06036,7887.4317,0,0,1,1.20363,0.87236,1.48992,1.97355,-0.08683
ARG,2006,39622113.0,中南米,24877.24939,3.38134,8.04715,8.64279,90.30337,0.93508,18.33119,3.19368,23.37079,0,0,1,0.63568,0.68044,0.68388,0.48244,0.32337
ARG,2007,40016767.0,中南米,26850.66459,7.65164,9.00765,8.63549,90.47966,0.91799,19.51608,3.62229,18.06743,0,0,1,1.13271,0.70799,0.68766,0.63945,0.79404
ARG,2008,40424151.0,中南米,27658.48534,6.69335,4.05723,7.03735,90.65219,0.89972,19.01016,1.65901,26.17247,0,0,1,1.13029,1.18365,0.86776,0.69464,0.61962
ARG,2009,40854832.0,中南米,25747.19768,3.58327,-5.91853,2.38212,90.8209,0.88118,15.58175,-2.74943,13.19305,0,0,1,1.02497,1.39302,1.55668,0.80693,0.38929
ARG,2010,41288694.0,中南米,28056.25702,3.81856,10.1254,2.7547,90.99301,0.86963,16.64147,-2.87461,10.34181,0,0,1,0.80904,0.76125,0.93829,0.96013,-0.32368
