scenario_id,iso3,year,population,region,gdp_pc_ppp,gdp_pc_growth_5y_pct,gdp_growth_pct,gdp_growth_3y_avg_pct,urban_pct,urban_pct_change_5y,gfcf_pct_gdp,gfcf_pct_gdp_change_3y,coal_prod_kwh_per_capita,res_copper,res_ironore,res_gold,copper_ratio_lag1,ironore_ratio_lag1,coal_ratio_lag1,gold_ratio_lag1,copper_ratio_change_3y
S3_FRAGMENT,BRA,2042,211230396.2828,中南米,27412.3775,1.58017,1.5233,1.5294,90.705,0.4855,20.1915,0.4177,129.73701,1,3,1,1.40619,0.67475,1.00159,3.5791,0.02088
S3_FRAGMENT,BRA,2043,211137704.5103,中南米,27840.4935,1.574,1.5172,1.5233,90.7849,0.4555,20.3183,0.3988,128.23669,1,3,1,1.41322,0.66801,0.99157,3.63278,0.02099
S3_FRAGMENT,BRA,2044,211045053.4127,中南米,28273.6187,1.56788,1.5112,1.51723,90.8599,0.4275,20.4394,0.3808,126.7535,1,3,1,1.42029,0.66133,0.98166,3.68728,0.02109
S3_FRAGMENT,BRA,2045,210952442.9721,中南米,28711.7928,1.56181,1.5052,1.5112,90.9302,0.4011,20.555,0.3635,125.28748,1,3,1,1.42739,0.65471,0.97184,3.74258,0.0212
S3_FRAGMENT,BRA,2046,210859873.1707,中南米,29155.0553,1.55579,1.4993,1.50523,90.9962,0.3763,20.6654,0.3471,123.83817,1,3,1,1.43453,0.64817,0.96212,3.79872,0.0213
S3_FRAGMENT,BRA,2047,210767343.9906,中南米,29603.4463,1.54981,1.4934,1.4993,91.0581,0.3531,20.7709,0.3315,122.40606,1,3,1,1.4417,0.64169,0.9525,3.8557,0.02141
S3_FRAGMENT,BRA,2048,210674855.414,中南米,30057.0058,1.54388,1.4876,1.49343,91.1162,0.3313,20.8715,0.3165,120.99023,1,3,1,1.44891,0.63527,0.94298,3.91354,0.02152
S3_FRAGMENT,BRA,2049,210582407.4231,中南米,30515.7742,1.538,1.4818,1.4876,91.1707,0.3108,20.9676,0.3022,119.59071,1,3,1,1.45615,0.62892,0.93355,3.97224,0.02163
S3_FRAGMENT,BRA,2050,210490000.0,中南米,30979.7922,1.53216,1.476,1.4818,91.2219,0.2917,21.0594,0.2885,118.20752,1,3,1,1.46344,0.62263,0.92421,4.03183,0.02173
S3_FRAGMENT,CAN,2026,40262039.2684,北米,57862.2404,0.30245,0.1169,1.30195,83.034,0.85607,22.9067,-0.13369,7888.32374,1,1,2,1.29834,0.79247,1.17632,2.82044,0.16002
S3_FRAGMENT,CAN,2027,40397806.8196,北米,57805.1442,-0.26702,0.2382,0.69926,83.1895,0.83941,22.911,0.00084,7861.81293,1,1,2,1.30483,0.78455,1.16456,2.86275,0.17727
S3_FRAGMENT,CAN,2028,40534032.1924,北米,57818.77,-0.093,0.3609,0.23867,83.3423,0.81724,22.915,0.01267,7835.39122,1,1,2,1.31136,0.7767,1.15291,2.90569,0.10772
S3_FRAGMENT,CAN,2029,40670716.9305,北米,57903.6834,0.12815,0.4846,0.36123,83.4925,0.79224,22.9188,0.0121,7809.05831,1,1,2,1.31791,0.76893,1.14138,2.94927,0.01957
S3_FRAGMENT,CAN,2030,40807862.583,北米,58060.5417,0.02446,0.609,0.48483,83.6401,0.7644,22.9225,0.0115,7782.8139,1,1,2,1.3245,0.76124,1.12997,2.99351,0.01967
S3_FRAGMENT,CAN,2031,40945470.7041,北米,58290.0985,0.14745,0.7339,0.60917,83.7851,0.7511,22.926,0.011,7756.65768,1,1,2,1.33112,0.75363,1.11867,3.03841,0.01977
S3_FRAGMENT,CAN,2032,41083542.8533,北米,58593.2082,0.27119,0.859,0.73397,83.9276,0.7381,22.9293,0.0105,7730.58938,1,1,2,1.33778,0.74609,1.10748,3.08399,0.01987
S3_FRAGMENT,CAN,2033,41222080.5953,北米,58970.829,0.39537,0.9839,0.85893,84.0676,0.7253,22.9325,0.01,7704.60868,1,1,2,1.34447,0.73863,1.09641,3.13025,0.01997
S3_FRAGMENT,CAN,2034,41361085.5003,北米,59424.0255,0.5197,1.1083,0.98373,84.2052,0.7127,22.9356,0.0096,7678.7153,1,1,2,1.35119,0.73125,1.08545,3.1772,0.02007
S3_FRAGMENT,CAN,2035,41500559.1434,北米,59953.9701,0.64388,1.232,1.10807,84.3404,0.7003,22.9385,0.0092,7652.90894,1,1,2,1.35795,0.72393,1.07459,3.22486,0.02017
S3_FRAGMENT,CAN,2036,41640503.1053,北米,60488.2042,0.74307,1.2313,1.19053,84.4732,0.6881,22.9412,0.0087,7535.66303,1,1,2,1.36474,0.7167,1.06385,3.27324,0.02027
S3_FRAGMENT,CAN,2037,41780918.972,北米,61026.7617,0.81719,1.2306,1.2313,84.6038,0.6762,22.9439,0.0083,7420.21257,1,1,2,1.37156,0.70953,1.05321,3.32233,0.02037
S3_FRAGMENT,CAN,2038,41921808.3349,北米,61569.6768,0.86626,1.2298,1.23057,84.7321,0.6645,22.9464,0.0079,7306.53357,1,1,2,1.37842,0.70243,1.04267,3.37217,0.02047
S3_FRAGMENT,CAN,2039,42063172.7904,北米,62116.9841,0.89036,1.2291,1.22983,84.8582,0.653,22.9489,0.0077,7194.5928,1,1,2,1.38531,0.69541,1.03225,3.42275,0.02057
S3_FRAGMENT,CAN,2040,42205013.9409,北米,62668.7183,0.88964,1.2284,1.2291,84.982,0.6416,22.9512,0.0073,7084.36918,1,1,2,1.39224,0.68846,1.02193,3.47409,0.02068
S3_FRAGMENT,CAN,2041,42347333.3936,北米,63224.9146,0.88893,1.2277,1.2284,85.1038,0.6306,22.9534,0.007,6975.83239,1,1,2,1.3992,0.68157,1.01171,3.5262,0.02078
S3_FRAGMENT,CAN,2042,42490132.7615,北米,63785.6082,0.88822,1.227,1.2277,85.2234,0.6196,22.9555,0.0066,6868.95947,1,1,2,1.40619,0.67475,1.00159,3.5791,0.02088
S3_FRAGMENT,CAN,2043,42633413.6628,北米,64350.8349,0.88752,1.2263,1.227,85.3409,0.6088,22.9575,0.0063,6763.72533,1,1,2,1.41322,0.66801,0.99157,3.63278,0.02099
S3_FRAGMENT,CAN,2044,42777177.7215,北米,64920.6305,0.88683,1.2256,1.2263,85.4564,0.5982,22.9594,0.006,6660.10277,1,1,2,1.42029,0.66133,0.98166,3.68728,0.02109
S3_FRAGMENT,CAN,2045,42921426.5667,北米,65495.0313,0.88614,1.225,1.22563,85.5699,0.5879,22.9612,0.0057,6558.06721,1,1,2,1.42739,0.65471,0.97184,3.74258,0.0212
S3_FRAGMENT,CAN,2046,43066161.8331,北米,66074.0737,0.88546,1.2243,1.22497,85.6815,0.5777,22.963,0.0055,6457.59427,1,1,2,1.43453,0.64817,0.96212,3.79872,0.0213
S3_FRAGMENT,CAN,2047,43211385.1611,北米,66657.7947,0.88478,1.2236,1.2243,85.7911,0.5677,22.9647,0.0053,6358.65985,1,1,2,1.4417,0.64169,0.9525,3.8557,0.02141
S3_FRAGMENT,CAN,2048,43357098.1964,北米,67246.2312,0.88411,1.223,1.22363,85.8988,0.5579,22.9663,0.0051,6261.24236,1,1,2,1.44891,0.63527,0.94298,3.91354,0.02152
S3_FRAGMENT,CAN,2049,43503302.5904,北米,67839.4207,0.88344,1.2223,1.22297,86.0046,0.5482,22.9678,0.0048,6165.31813,1,1,2,1.45615,0.62892,0.93355,3.97224,0.02163
S3_FRAGMENT,CAN,2050,43650000.0,北米,68437.4008,0.88278,1.2216,1.2223,86.1086,0.5387,22.9692,0.0045,6070.86369,1,1,2,1.46344,0.62263,0.92421,4.03183,0.02173
S3_FRAGMENT,CHL,2026,19860921.6323,中南米,31307.6186,1.46859,1.4444,2.23626,89.3402,0.87415,24.0379,-0.35963,680.43167,3,1,0,1.29834,0.79247,1.17632,2.82044,0.16002
S3_FRAGMENT,CHL,2027,19861924.3153,中南米,31755.084,1.44262,1.4344,1.77935,89.4936,0.85406,23.991,0.3337,680.39732,3,1,0,1.30483,0.78455,1.16456,2.86275,0.17727
S3_FRAGMENT,CHL,2028,19862927.0489,中南米,32205.4626,1.70126,1.4234,1.43407,89.6383,0.82244,23.9463,-0.14067,680.36297,3,1,0,1.31136,0.7767,1.15291,2.90569,0.10772
S3_FRAGMENT,CHL,2029,19863929.8331,中南米,32658.3877,1.53207,1.4115,1.4231,89.7746,0.77951,23.9035,-0.1344,680.32862,3,1,0,1.31791,0.76893,1.14138,2.94927,0.01957
S3_FRAGMENT,CHL,2030,19864932.6679,中南米,33113.4832,1.41733,1.3986,1.41117,89.903,0.72572,23.8627,-0.1283,680.29428,3,1,0,1.3245,0.76124,1.12997,2.99351,0.01967
S3_FRAGMENT,CHL,2031,19865935.5534,中南米,33570.3651,1.40543,1.3849,1.39833,90.024,0.6838,23.8238,-0.1225,680.25993,3,1,0,1.33112,0.75363,1.11867,3.03841,0.01977
S3_FRAGMENT,CHL,2032,19866938.4895,中南米,34028.6426,1.3926,1.3702,1.38457,90.138,0.6444,23.7866,-0.1169,680.22559,3,1,0,1.33778,0.74609,1.10748,3.08399,0.01987
S3_FRAGMENT,CHL,2033,19867941.4762,中南米,34487.9202,1.37888,1.3548,1.36997,90.2455,0.6072,23.751,-0.1117,680.19125,3,1,0,1.34447,0.73863,1.09641,3.13025,0.01997
S3_FRAGMENT,CHL,2034,19868944.5136,中南米,34947.799,1.3643,1.3386,1.35453,90.3467,0.5721,23.7171,-0.1067,680.15691,3,1,0,1.35119,0.73125,1.08545,3.1772,0.02007
S3_FRAGMENT,CHL,2035,19869947.6016,中南米,35407.8786,1.34889,1.3216,1.33833,90.4421,0.5391,23.6847,-0.1019,680.12258,3,1,0,1.35795,0.72393,1.07459,3.22486,0.02017
S3_FRAGMENT,CHL,2036,19870950.7402,中南米,35872.5673,1.33542,1.3175,1.3259,90.532,0.508,23.6538,-0.0972,671.92557,3,1,0,1.36474,0.7167,1.06385,3.27324,0.02027
S3_FRAGMENT,CHL,2037,19871953.9295,中南米,36341.8995,1.32406,1.3134,1.3175,90.6167,0.4787,23.6243,-0.0928,663.83004,3,1,0,1.37156,0.70953,1.05321,3.32233,0.02037
S3_FRAGMENT,CHL,2038,19872957.1695,中南米,36815.9096,1.31499,1.3094,1.31343,90.6965,0.451,23.5961,-0.0886,655.83093,3,1,0,1.37842,0.70243,1.04267,3.37217,0.02047
S3_FRAGMENT,CHL,2039,19873960.46,中南米,37294.6323,1.30836,1.3054,1.3094,90.7717,0.425,23.5692,-0.0846,647.92823,3,1,0,1.38531,0.69541,1.03225,3.42275,0.02057
S3_FRAGMENT,CHL,2040,19874963.8013,中南米,37778.1028,1.30434,1.3015,1.30543,90.8426,0.4005,23.5435,-0.0808,640.12192,3,1,0,1.39224,0.68846,1.02193,3.47409,0.02068
S3_FRAGMENT,CHL,2041,19875967.1932,中南米,38266.3562,1.30035,1.2975,1.30147,90.9094,0.3774,23.5189,-0.0772,632.40696,3,1,0,1.3992,0.68157,1.01171,3.5262,0.02078
S3_FRAGMENT,CHL,2042,19876970.6357,中南米,38759.4281,1.29639,1.2936,1.29753,90.9723,0.3556,23.4955,-0.0737,624.78837,3,1,0,1.40619,0.67475,1.00159,3.5791,0.02088
S3_FRAGMENT,CHL,2043,19877974.1289,中南米,39257.3541,1.29246,1.2898,1.29363,91.0316,0.3351,23.4731,-0.0704,617.26109,3,1,0,1.41322,0.66801,0.99157,3.63278,0.02099
S3_FRAGMENT,CHL,2044,19878977.6728,中南米,39760.1704,1.28856,1.2859,1.28977,91.0875,0.3158,23.4518,-0.0671,609.82009,3,1,0,1.42029,0.66133,0.98166,3.68728,0.02109
S3_FRAGMENT,CHL,2045,19879981.2673,中南米,40267.9133,1.28469,1.2821,1.28593,91.1402,0.2976,23.4314,-0.0641,602.47039,3,1,0,1.42739,0.65471,0.97184,3.74258,0.0212
S3_FRAGMENT,CHL,2046,19880984.9125,中南米,40780.6192,1.28085,1.2783,1.2821,91.1898,0.2804,23.4119,-0.0612,595.21196,3,1,0,1.43453,0.64817,0.96212,3.79872,0.0213
S3_FRAGMENT,CHL,2047,19881988.6084,中南米,41298.3249,1.27704,1.2746,1.27833,91.2365,0.2642,23.3933,-0.0585,588.03977,3,1,0,1.4417,0.64169,0.9525,3.8557,0.02141
S3_FRAGMENT,CHL,2048,19882992.3549,中南米,41821.0677,1.27327,1.2709,1.2746,91.2806,0.249,23.3755,-0.0559,580.9538,3,1,0,1.44891,0.63527,0.94298,3.91354,0.02152
S3_FRAGMENT,CHL,2049,19883996.1521,中南米,42348.8848,1.26952,1.2672,1.2709,91.3221,0.2346,23.3586,-0.0533,573.95404,3,1,0,1.45615,0.62892,0.93355,3.97224,0.02163
S3_FRAGMENT,CHL,2050,19885000.0,中南米,42881.8138,1.2658,1.2635,1.2672,91.3612,0.221,23.3424,-0.0509,567.04048,3,1,0,1.46344,0.62263,0.92421,4.03183,0.02173
S3_FRAGMENT,CHN,2026,1407779726.973,中国,26279.1716,4.74397,4.222,4.71342,67.2057,2.48462,39.2225,-1.23193,18642.84767,1,2,1,1.29834,0.79247,1.17632,2.82044,0.16002
S3_FRAGMENT,CHN,2027,1399512200.8123,中国,27440.4257,5.00096,3.8057,4.32922,68.0285,2.81086,38.8171,-0.83483,18752.97906,1,2,1,1.30483,0.78455,1.16456,2.86275,0.17727
S3_FRAGMENT,CHN,2028,1391293227.694,中国,28536.6097,4.69456,3.384,3.8039,68.8133,3.28316,38.4345,-1.21743,18863.76105,1,2,1,1.31136,0.7767,1.15291,2.90569,0.10772
S3_FRAGMENT,CHN,2029,1383122522.4787,中国,29554.3108,4.38967,2.9581,3.3826,69.5618,3.6671,38.0733,-1.1492,18975.19748,1,2,1,1.31791,0.76893,1.14138,2.94927,0.01957
S3_FRAGMENT,CHN,2030,1374999801.7015,中国,30480.685,3.9887,2.5288,2.95697,70.2756,3.93261,37.7325,-1.0846,19087.29221,1,2,1,1.3245,0.76124,1.12997,2.99351,0.01967
S3_FRAGMENT,CHN,2031,1366924783.5621,中国,31303.7658,3.56118,2.0972,2.52803,70.9565,3.7508,37.4107,-1.0238,19200.04913,1,2,1,1.33112,0.75363,1.11867,3.03841,0.01977
S3_FRAGMENT,CHN,2032,1358897187.9154,中国,32012.7616,3.13034,1.6643,2.09677,71.6059,3.5774,37.1071,-0.9662,19313.47215,1,2,1,1.33778,0.74609,1.10748,3.08399,0.01987
S3_FRAGMENT,CHN,2033,1350916736.2613,中国,32598.331,2.6972,1.2312,1.66423,72.2252,3.4119,36.8204,-0.9121,19427.56522,1,2,1,1.34447,0.73863,1.09641,3.13025,0.01997
S3_FRAGMENT,CHN,2034,1342983151.7353,中国,33052.8252,2.26277,0.7988,1.23143,72.816,3.2542,36.5499,-0.8608,19542.33228,1,2,1,1.35119,0.73125,1.08545,3.1772,0.02007
S3_FRAGMENT,CHN,2035,1335096159.0988,中国,33370.4877,1.82808,0.3682,0.7994,73.3794,3.1038,36.2945,-0.8126,19657.77732,1,2,1,1.35795,0.72393,1.07459,3.22486,0.02017
S3_FRAGMENT,CHN,2036,1327255484.7299,中国,33690.7769,1.48057,0.3669,0.5113,73.9167,2.9602,36.0535,-0.7669,19536.61748,1,2,1,1.36474,0.7167,1.06385,3.27324,0.02027
S3_FRAGMENT,CHN,2037,1319460856.6132,中国,34013.7134,1.21996,0.3656,0.3669,74.4292,2.8233,35.826,-0.7239,19416.20441,1,2,1,1.37156,0.70953,1.05321,3.32233,0.02037
S3_FRAGMENT,CHN,2038,1311712004.3311,中国,34339.3176,1.04603,0.3644,0.36563,74.918,2.6928,35.6112,-0.6833,19296.53355,1,2,1,1.37842,0.70243,1.04267,3.37217,0.02047
S3_FRAGMENT,CHN,2039,1304008659.0539,中国,34667.6105,0.95854,0.3631,0.36437,75.3842,2.5682,35.4085,-0.645,19177.60018,1,2,1,1.38531,0.69541,1.03225,3.42275,0.02057
S3_FRAGMENT,CHN,2040,1296350553.5308,中国,34998.613,0.95728,0.3619,0.36313,75.8288,2.4494,35.2172,-0.6088,19059.39997,1,2,1,1.39224,0.68846,1.02193,3.47409,0.02068
S3_FRAGMENT,CHN,2041,1288737422.0803,中国,35332.3462,0.95604,0.3607,0.3619,76.2529,2.3362,35.0367,-0.5745,18941.92819,1,2,1,1.3992,0.68157,1.01171,3.5262,0.02078
S3_FRAGMENT,CHN,2042,1281169000.5814,中国,35668.8316,0.9548,0.3595,0.3607,76.6574,2.2282,34.8662,-0.5423,18825.18043,1,2,1,1.40619,0.67475,1.00159,3.5791,0.02088
S3_FRAGMENT,CHN,2043,1273645026.4642,中国,36008.0904,0.95357,0.3583,0.3595,77.0432,2.1252,34.7054,-0.5118,18709.15232,1,2,1,1.41322,0.66801,0.99157,3.63278,0.02099
S3_FRAGMENT,CHN,2044,1266165238.7005,中国,36350.1445,0.95235,0.3571,0.3583,77.4111,2.0269,34.5535,-0.4832,18593.83932,1,2,1,1.42029,0.66133,0.98166,3.68728,0.02109
S3_FRAGMENT,CHN,2045,1258729377.7955,中国,36695.0157,0.95114,0.3559,0.3571,77.762,1.9332,34.4102,-0.456,18479.23701,1,2,1,1.42739,0.65471,0.97184,3.74258,0.0212
S3_FRAGMENT,CHN,2046,1251337185.7779,中国,37042.7259,0.94995,0.3547,0.3559,78.0967,1.8438,34.2749,-0.4305,18365.34106,1,2,1,1.43453,0.64817,0.96212,3.79872,0.0213
S3_FRAGMENT,CHN,2047,1243988406.1919,中国,37393.2974,0.94876,0.3536,0.35473,78.4159,1.7585,34.1473,-0.4062,18252.14712,1,2,1,1.4417,0.64169,0.9525,3.8557,0.02141
S3_FRAGMENT,CHN,2048,1236682784.0872,中国,37746.7526,0.94758,0.3524,0.35357,78.7204,1.6772,34.0267,-0.3835,18139.65084,1,2,1,1.44891,0.63527,0.94298,3.91354,0.02152
S3_FRAGMENT,CHN,2049,1229420066.0114,中国,38103.1139,0.94641,0.3513,0.35243,79.0107,1.5996,33.913,-0.3619,18027.84786,1,2,1,1.45615,0.62892,0.93355,3.97224,0.02163
S3_FRAGMENT,CHN,2050,1222200000.0,中国,38462.4043,0.94525,0.3501,0.35127,79.2877,1.5257,33.8056,-0.3417,17916.73409,1,2,1,1.46344,0.62263,0.92421,4.03183,0.02173
S3_FRAGMENT,COD,2026,116095023.3149,アフリカ,1699.1208,3.91335,6.5212,6.12766,45.4813,1.85223,28.5288,-5.54675,0.53405,3,0,1,1.29834,0.79247,1.17632,2.82044,0.16002
S3_FRAGMENT,COD,2027,119404047.8565,アフリカ,1758.297,3.44556,6.4323,6.23758,45.8457,1.84241,28.2791,-3.10554,0.51925,3,0,1,1.30483,0.78455,1.16456,2.86275,0.17727
S3_FRAGMENT,COD,2028,122807388.6151,アフリカ,1817.9385,3.11641,6.339,6.43083,46.2067,1.83123,28.0407,-0.74959,0.50486,3,0,1,1.31136,0.7767,1.15291,2.90569,0.10772
S3_FRAGMENT,COD,2029,126307733.8599,アフリカ,1877.8781,3.23257,6.2414,6.33757,46.5644,1.81882,27.8131,-0.7157,0.49086,3,0,1,1.31791,0.76893,1.14138,2.94927,0.01957
S3_FRAGMENT,COD,2030,129907848.4832,アフリカ,1937.9386,3.38779,6.1397,6.24003,46.9187,1.80514,27.5958,-0.6833,0.47726,3,0,1,1.3245,0.76124,1.12997,2.99351,0.01967
S3_FRAGMENT,COD,2031,133610576.1842,アフリカ,1997.9339,3.29311,6.0343,6.13847,47.2698,1.7885,27.3882,-0.6525,0.46404,3,0,1,1.33112,0.75363,1.11867,3.03841,0.01977
S3_FRAGMENT,COD,2032,137418841.7151,アフリカ,2057.6701,3.19454,5.9254,6.03313,47.6177,1.772,27.1901,-0.623,0.45118,3,0,1,1.33778,0.74609,1.10748,3.08399,0.01987
S3_FRAGMENT,COD,2033,141335653.1918,アフリカ,2116.947,3.09228,5.8132,5.9243,47.9624,1.7557,27.0008,-0.595,0.43867,3,0,1,1.34447,0.73863,1.09641,3.13025,0.01997
S3_FRAGMENT,COD,2034,145364104.4695,アフリカ,2175.5594,2.9866,5.6979,5.81217,48.3039,1.7395,26.8202,-0.568,0.42652,3,0,1,1.35119,0.73125,1.08545,3.1772,0.02007
S3_FRAGMENT,COD,2035,149507377.5868,アフリカ,2233.299,2.87773,5.5799,5.697,48.6422,1.7235,26.6477,-0.5424,0.4147,3,0,1,1.35795,0.72393,1.07459,3.22486,0.02017
S3_FRAGMENT,COD,2036,153768745.279,アフリカ,2289.9561,2.76594,5.4595,5.5791,48.9774,1.7076,26.4829,-0.5179,0.39865,3,0,1,1.36474,0.7167,1.06385,3.27324,0.02027
S3_FRAGMENT,COD,2037,158151573.5633,アフリカ,2345.3212,2.6515,5.3369,5.45877,49.3095,1.6918,26.3256,-0.4946,0.38254,3,0,1,1.37156,0.70953,1.05321,3.32233,0.02037
S3_FRAGMENT,COD,2038,162659324.3976,アフリカ,2399.1873,2.53469,5.2125,5.3363,49.6386,1.6762,26.1755,-0.4722,0.36764,3,0,1,1.37842,0.70243,1.04267,3.37217,0.02047
S3_FRAGMENT,COD,2039,167295558.415,アフリカ,2454.0076,2.43798,5.2004,5.24993,49.9646,1.6607,26.0321,-0.4508,0.35327,3,0,1,1.38531,0.69541,1.03225,3.42275,0.02057
S3_FRAGMENT,COD,2040,172063937.7363,アフリカ,2509.7935,2.36187,5.1883,5.2004,50.2877,1.6455,25.8951,-0.4305,0.33941,3,0,1,1.39224,0.68846,1.02193,3.47409,0.02068
S3_FRAGMENT,COD,2041,176968228.8629,アフリカ,2566.5562,2.30685,5.1764,5.18837,50.6077,1.6303,25.7644,-0.4111,0.32605,3,0,1,1.3992,0.68157,1.01171,3.5262,0.02078
S3_FRAGMENT,COD,2042,182012305.6516,アフリカ,2624.307,2.27335,5.1645,5.1764,50.9248,1.6153,25.6396,-0.3925,0.31317,3,0,1,1.40619,0.67475,1.00159,3.5791,0.02088
S3_FRAGMENT,COD,2043,187200152.3746,アフリカ,2683.0575,2.26174,5.1528,5.16457,51.239,1.6004,25.5204,-0.3747,0.30075,3,0,1,1.41322,0.66801,0.99157,3.63278,0.02099
S3_FRAGMENT,COD,2044,192535866.8669,アフリカ,2742.819,2.25022,5.1411,5.1528,51.5503,1.5857,25.4066,-0.3578,0.28878,3,0,1,1.42029,0.66133,0.98166,3.68728,0.02109
S3_FRAGMENT,COD,2045,198023663.763,アフリカ,2803.6031,2.23879,5.1296,5.14117,51.8587,1.571,25.2979,-0.3417,0.27724,3,0,1,1.42739,0.65471,0.97184,3.74258,0.0212
S3_FRAGMENT,COD,2046,203667877.8256,アフリカ,2865.4213,2.22745,5.1181,5.1296,52.1642,1.5565,25.1941,-0.3263,0.26661,3,0,1,1.43453,0.64817,0.96212,3.79872,0.0213
S3_FRAGMENT,COD,2047,209472967.3704,アフリカ,2928.2853,2.2162,5.1067,5.11813,52.467,1.5422,25.095,-0.3116,0.25588,3,0,1,1.4417,0.64169,0.9525,3.8557,0.02141
S3_FRAGMENT,COD,2048,215443517.7871,アフリカ,2992.2067,2.20504,5.0954,5.10673,52.7669,1.5279,25.0004,-0.2975,0.246,3,0,1,1.44891,0.63527,0.94298,3.91354,0.02152
S3_FRAGMENT,COD,2049,221584245.1612,アフリカ,3057.1973,2.19397,5.0842,5.09543,53.0641,1.5138,24.9101,-0.284,0.23648,3,0,1,1.45615,0.62892,0.93355,3.97224,0.02163
S3_FRAGMENT,COD,2050,227900000.0,アフリカ,3123.2689,2.18298,5.0731,5.08423,53.3586,1.4999,24.8238,-0.2712,0.22685,3,0,1,1.46344,0.62263,0.92421,4.03183,0.02173
S3_FRAGMENT,COL,2026,53612542.1156,中南米,18908.7068,1.69673,1.0449,1.72674,78.9405,1.10654,16.3258,-0.09828,7859.93321,0,0,1,1.29834,0.79247,1.17632,2.82044,0.16002
S3_FRAGMENT,COL,2027,53800109.1592,中南米,19062.0406,0.64531,1.1636,1.61684,79.0964,1.04994,16.6272,0.41075,7832.53058,0,0,1,1.30483,0.78455,1.16456,2.86275,0.17727
S3_FRAGMENT,COL,2028,53988332.4185,中南米,19239.1525,0.88866,1.2822,1.16357,79.2504,0.97483,16.915,0.90487,7805.22348,0,0,1,1.31136,0.7767,1.15291,2.90569,0.10772
S3_FRAGMENT,COL,2029,54177214.1895,中南米,19440.5786,1.01661,1.4005,1.2821,79.4025,0.88142,17.1898,0.864,7778.01159,0,0,1,1.31791,0.76893,1.14138,2.94927,0.01957
S3_FRAGMENT,COL,2030,54366756.7758,中南米,19666.889,0.9286,1.518,1.40023,79.5528,0.77001,17.4521,0.8249,7750.89457,0,0,1,1.3245,0.76124,1.12997,2.99351,0.01967
S3_FRAGMENT,COL,2031,54556962.4895,中南米,19918.688,1.04615,1.6347,1.51773,79.7014,0.7609,17.7027,0.7877,7723.87209,0,0,1,1.33112,0.75363,1.11867,3.03841,0.01977
S3_FRAGMENT,COL,2032,54747833.6506,中南米,20196.6147,1.16303,1.75,1.63423,79.8481,0.7517,17.9419,0.7521,7696.94382,0,0,1,1.33778,0.74609,1.10748,3.08399,0.01987
S3_FRAGMENT,COL,2033,54939372.5871,中南米,20501.3423,1.27897,1.8639,1.74953,79.9932,0.7428,18.1703,0.7182,7670.10943,0,0,1,1.34447,0.73863,1.09641,3.13025,0.01997
S3_FRAGMENT,COL,2034,55131581.6353,中南米,20833.5784,1.39369,1.9761,1.86333,80.1364,0.7339,18.3884,0.6857,7643.3686,0,0,1,1.35119,0.73125,1.08545,3.1772,0.02007
S3_FRAGMENT,COL,2035,55324463.1396,中南米,21194.0635,1.50693,2.0862,1.9754,80.278,0.7252,18.5967,0.6548,7616.721,0,0,1,1.35795,0.72393,1.07459,3.22486,0.02017
S3_FRAGMENT,COL,2036,55518019.4527,中南米,21559.2284,1.59551,2.0788,2.04703,80.4179,0.7165,18.7955,0.6252,7499.08416,0,0,1,1.36474,0.7167,1.06385,3.27324,0.02027
S3_FRAGMENT,COL,2037,55712252.9355,中南米,21929.1129,1.65962,2.0715,2.07883,80.5561,0.708,18.9854,0.597,7383.26451,0,0,1,1.37156,0.70953,1.05321,3.32233,0.02037
S3_FRAGMENT,COL,2038,55907165.957,中南米,22303.757,1.69958,2.0643,2.07153,80.6927,0.6995,19.1667,0.57,7269.23272,0,0,1,1.37842,0.70243,1.04267,3.37217,0.02047
S3_FRAGMENT,COL,2039,56102760.8946,中南米,22683.2008,1.71572,2.0571,2.0643,80.8276,0.6912,19.3398,0.5443,7156.96329,0,0,1,1.38531,0.69541,1.03225,3.42275,0.02057
S3_FRAGMENT,COL,2040,56299040.1342,中南米,23067.4845,1.70849,2.0499,2.0571,80.961,0.683,19.5051,0.5197,7046.42742,0,0,1,1.39224,0.68846,1.02193,3.47409,0.02068
S3_FRAGMENT,COL,2041,56496006.0697,中南米,23456.6489,1.70131,2.0428,2.04993,81.0927,0.6748,19.6629,0.4962,6937.59838,0,0,1,1.3992,0.68157,1.01171,3.5262,0.02078
S3_FRAGMENT,COL,2042,56693661.1037,中南米,23850.7345,1.69419,2.0358,2.04283,81.2229,0.6668,19.8136,0.4738,6830.45146,0,0,1,1.40619,0.67475,1.00159,3.5791,0.02088
S3_FRAGMENT,COL,2043,56892007.6469,中南米,24249.7824,1.68712,2.0288,2.0358,81.3515,0.6588,19.9575,0.4524,6724.95691,0,0,1,1.41322,0.66801,0.99157,3.63278,0.02099
S3_FRAGMENT,COL,2044,57091048.1187,中南米,24653.8336,1.68011,2.0219,2.02883,81.4785,0.6509,20.0949,0.432,6621.09407,0,0,1,1.42029,0.66133,0.98166,3.68728,0.02109
S3_FRAGMENT,COL,2045,57290784.9468,中南米,25062.9296,1.67316,2.015,2.0219,81.6041,0.6431,20.2261,0.4125,6518.83371,0,0,1,1.42739,0.65471,0.97184,3.74258,0.0212
